,artist_name,year,track_name,track_id,track_popularity,artist_id,energy,instrumentalness,key,tempo,time_sig,valence,danceability,acousticness,popularity_level
3781,George Ezra,2022,Green Green Grass,4N5s8lPTsjI9EGP7K4SXzB,84,2ysnwxxNtSgbb9t1m2Ur4j,0.738,0.0,8,112.972,4,0.8,0.685,0.0695,Very Popular
3782,SZA,2022,Forgiveless (feat. Ol' Dirty Bastard),5IcP1PPnleZ2kuwKDyfNC5,72,7tYKF4w9nC0nq9CsPZTHyP,0.769,0.0,9,79.852,4,0.469,0.668,0.366,Popular
3783,d4vd,2022,You and I,1MRnyqgA3P1T5Dw72lfZLm,73,5y8tKLUfMvliMe8IKamR32,0.919,0.945,10,90.225,4,0.445,0.474,0.259,Popular
3784,Billie Eilish,2022,The 30th,5SHpuW2qjkQtFRpE6P9Nks,76,6qqNVTkY8uBg9cP3Jd7DAH,0.135,0.0,7,82.987,4,0.21,0.387,0.929,Very Popular
3785,Shawn Mendes,2022,When You're Gone,0U1W2LZVUX7qTm7dDpqxh6,79,7n2wHs1TKAczGzO7Dd2rGr,0.691,0.0,5,147.148,4,0.577,0.603,0.0248,Very Popular
3786,Yuridia,2022,Qué Agonía,5WEt9MiZPNmCbhu8GOR9Kk,82,5B8ApeENp4bE4EE3LI8jK2,0.573,9.34e-06,11,97.502,4,0.882,0.732,0.56,Very Popular
3787,Lizzo,2022,2 Be Loved (Am I Ready),2rmwqU7yzTvzkiaRV53DpT,81,56oDRnqbIiwx4mymNEv7dS,0.769,0.0,7,155.932,4,0.915,0.721,0.0922,Very Popular
3788,Taylor Swift,2022,Glitch,6wAFvJPpTZVirBKGZ4EnMW,73,06HL4z0CvFAxyc27GXpf02,0.466,0.0,11,140.864,4,0.347,0.675,0.361,Popular
3789,Burna Boy,2022,Last Last,5YbPxJwPfrj7uswNwoF1pJ,80,3wcj11K77LjEY1PkEazffa,0.565,0.0,3,87.925,4,0.55,0.795,0.131,Very Popular
3790,The Weeknd,2022,Sacrifice,1nH2PkJL1XoUq8oE6tBZoU,78,1Xyo4u8uXC1ZmMpatF05PJ,0.795,3.18e-05,11,122.0,4,0.905,0.735,0.0296,Very Popular
3791,Carrie Underwood,2022,Hate My Heart,4oGCfTHN1hmXGy5mqmJVc3,70,4xFUf1FHVy696Q1JQZMTRj,0.923,0.0,7,149.972,4,0.318,0.524,0.00958,Popular
3792,Camila Cabello,2022,Bam Bam (feat. Ed Sheeran),0QBzMgT7NIeoCYy3sJCof1,82,4nDoRrQiYLoBzwC5BhVJzF,0.697,0.0,8,94.996,4,0.956,0.756,0.182,Very Popular
3793,Kenia OS,2022,Malas Decisiones,6Xj014IHwbLVjiVT6H89on,88,31VFEohvhOUKrtAONEBhMG,0.791,9.08e-05,8,109.969,3,0.635,0.812,0.0474,Very Popular
3794,Beyoncé,2022,ENERGY (feat. Beam),0314PeD1sQNonfVWix3B2K,74,6vWDO969PvNqNYHIOW5v0m,0.519,0.000106,1,114.991,4,0.587,0.903,0.281,Popular
3795,Mau y Ricky,2022,Llorar y Llorar - con Carin Leon,4YF13O2n16dcTyGgVmiGvN,79,2wkoKEfS6dXwThbyTnZWFU,0.436,0.0,10,172.854,3,0.368,0.62,0.554,Very Popular
3796,Falling In Reverse,2022,ZOMBIFIED,2ib8fuTavdc48X6MjhE4Ft,73,2CmaKO2zEGJ1NWpS1yfVGz,0.911,8.89e-06,10,91.033,4,0.558,0.544,0.000141,Popular
3797,Taylor Swift,2022,Dear Reader,3QF5RsWzK1lCvf2o2cY65P,73,06HL4z0CvFAxyc27GXpf02,0.388,0.00145,0,107.747,4,0.159,0.562,0.481,Popular
3798,JIN,2022,The Astronaut,0h7QMc9ZRzA9QJrbEHytn2,83,5vV3bFXnN6D6N3Nj4xRvaV,0.761,2.5e-06,5,124.988,4,0.215,0.54,0.00446,Very Popular
3799,BLACKPINK,2022,Pink Venom,5zwwW9Oq7ubSxoCGyW1nbY,77,41MozSoPIsD1dJM0CLPjZF,0.734,0.0,4,180.06,4,0.708,0.693,0.0145,Very Popular
3800,Giveon,2022,Lost Me,6TSO4hwz9WGrEUY7ABGVim,76,4fxd5Ee7UefO4CUXgwJ7IP,0.443,1.76e-05,2,87.934,4,0.2,0.428,0.525,Very Popular
3801,DJ Khaled,2022,NO SECRET (feat. Drake),510mvRgE4jLSsJcBh2pH0j,73,0QHgL1lAIqAw0HtD7YldmP,0.626,2.55e-05,1,106.733,3,0.0404,0.398,0.195,Popular
3802,Khalid,2022,Skyline,1QxIFMs4M8qd5cbJJu80v4,73,6LuN9FCkKOj5PcnpouEgny,0.653,0.0218,11,119.996,5,0.752,0.733,0.0179,Popular
3803,NMIXX,2022,DICE,1QpwvWMQGdOgA8MXXfgs4H,78,28ot3wh4oNmoFOdVajibBl,0.798,0.0,7,131.096,4,0.628,0.556,0.0848,Very Popular
3804,BIBI,2022,BIBI Vengeance,0ra3bPUOj2YnY4FJHXtgHZ,81,6UbmqUEgjLA6jAcXwbM1Z9,0.748,0.000128,11,99.981,4,0.408,0.442,0.0272,Very Popular
3805,Drake,2022,Treacherous Twins,4Flfb4fGscN9kXPOduQLrv,72,3TVXtAsR1Inumwj472S9r4,0.517,0.0,10,88.987,4,0.609,0.746,0.0782,Popular
3806,Lady Gaga,2022,Hold My Hand,0oWraSo5ASJ0h1BEagTyEw,78,1HY2Jd0NmPuamShAr6KMms,0.617,0.0,7,147.708,3,0.222,0.519,0.0387,Very Popular
3807,Cults,2022,Gilded Lily - Sped Up,0M6urYKXizSJgtuipqmctu,76,3Oim8XBPbznAa8Jj8QzNc8,0.586,7.7e-06,1,68.156,4,0.119,0.382,0.484,Very Popular
3808,Halsey,2022,So Good,6kxaaIeowajN7w21PfMLbu,72,26VFTg2z8YR0cCuwLzESi2,0.627,0.0,3,164.998,4,0.311,0.576,0.0385,Popular
3809,Pharrell Williams,2022,Down In Atlanta,5unjCay0kUjuej5ebn4nS4,75,2RdwBSPQiwcmiDo9kixcl8,0.819,0.000153,7,83.154,3,0.903,0.851,0.337,Very Popular
3810,Ed Sheeran,2022,Celestial,4zrKN5Sv8JS5mqnbVcsul7,83,6eUKZXaKkcviH0Ku9w2n3V,0.852,0.0,2,123.038,4,0.501,0.574,0.0529,Very Popular
3811,Drake,2022,Middle of the Ocean,410TZrK18uRjtsTunG14cl,71,3TVXtAsR1Inumwj472S9r4,0.703,0.0,4,76.815,3,0.25,0.466,0.18,Popular
3812,Joji,2022,Feeling Like The End,1abwytAhbWeHrbsA9eODOy,74,3MZsBdqDrRTJihTHQrO6Dq,0.668,0.00104,2,148.016,4,0.632,0.794,0.299,Popular
3813,Giveon,2022,dec 11th,5svK1ysz8yk6sLC3bhxUGt,73,4fxd5Ee7UefO4CUXgwJ7IP,0.37,0.0,5,59.886,4,0.918,0.571,0.624,Popular
3814,Sabrina Carpenter,2022,because i liked a boy,32FhTAAjKZaBein150o3Px,73,74KM79TiuVKeVCqs8QtB0B,0.592,0.0,11,146.879,4,0.161,0.386,0.363,Popular
3815,Cigarettes After Sex,2022,Pistol,5g5XvfePSypMK6eiVL6BI7,69,1QAJqy2dA3ihHBFIHRphZj,0.442,0.699,7,109.971,4,0.363,0.653,0.522,Popular
3816,Post Malone,2022,Cooped Up (with Roddy Ricch),32vE1nuG8T9c8bhmZdRY6d,75,246dkjvS1zLTtiykXe5h60,0.773,0.0,0,93.923,4,0.377,0.669,0.038,Very Popular
3817,James Hype,2022,Ferrari,4zN21mbAuaD0WqtmaTZZeP,85,43BxCL6t4c73BQnIJtry5v,0.69,6e-05,1,125.004,4,0.692,0.847,0.0127,Very Popular
3818,Rex Orange County,2022,THE SHADE,1gH1h30wkQdd9zhY3j7a8T,82,7pbDxGE6nQSZVfiFdq9lOL,0.509,0.0,5,119.869,4,0.727,0.898,0.391,Very Popular
3819,DJ Khaled,2022,STAYING ALIVE (feat. Drake & Lil Baby),0g2Bbgy7P41pFjMWJuzsf4,72,0QHgL1lAIqAw0HtD7YldmP,0.461,0.0,4,129.953,4,0.181,0.718,0.068,Popular
3820,Sean Paul,2022,Get Busy,6bK9BH9Ts8Gj5JFvnQkzak,77,3Isy6kedDrgPYoTS1dazA9,0.824,0.0,10,100.216,4,0.725,0.741,0.614,Very Popular
3821,Justine Skye,2022,Collide (Sped Up Remix),1r6qzxz77Tvbrvqd1Q1MIN,81,0jUQSUOcM7lxVn5eVGTkzQ,0.432,0.0,2,81.29,4,0.256,0.362,0.0882,Very Popular
3822,ITZY,2022,Cheshire,7ixVW7RobslvMrvlzHYLha,77,2KC9Qb60EaY0kW4eH68vr3,0.838,7.07e-06,7,98.966,4,0.738,0.79,0.332,Very Popular
3823,Jung Kook,2022,Stay Alive (Prod. SUGA of BTS),7CAdT0HdiQNlt1C7xk2hep,80,6HaGTQPmzraVmaVxvz6EUc,0.76,0.0,2,130.096,4,0.495,0.512,0.299,Very Popular
3824,Martin Garrix,2022,Hero,4Wu62DoQg1ECGlDKDfo30R,77,60d24wfXkVzDSfLS6hyCjZ,0.696,0.0,9,168.149,4,0.251,0.534,0.316,Very Popular
3825,Imanbek,2022,Belly Dancer,7fZBQnc0zXwVybgCIrQQil,84,5rGrDvrLOV2VV8SCFVGWlj,0.797,5.57e-06,1,121.985,4,0.422,0.845,0.0582,Very Popular
3826,Leith Ross,2022,We'll Never Have Sex,4zXuYQNDmw3dlauyc8q3Kd,70,4nxKz1dRYXnsGzN1lUURtG,0.07,0.000977,2,174.053,3,0.443,0.365,0.959,Popular
3827,Russ,2022,HANDSOMER (Remix) (Feat. Ktlyn),0vp1sk3FzuDBeLMLcRhQdL,69,1z7b1Pr1rSlvWRzsW3HOrS,0.62,1.59e-06,8,82.035,4,0.535,0.891,0.176,Popular
3828,(G)I-DLE,2022,TOMBOY,0IGUXY4JbK18bu9oD4mPIm,78,2AfmfGFbe0A0WsTYm0SDTx,0.87,0.0,1,124.032,4,0.645,0.755,0.00988,Very Popular
3829,Beyoncé,2022,I'M THAT GIRL,1MpCaOeUWhox2Fgigbe1cL,72,6vWDO969PvNqNYHIOW5v0m,0.535,1.32e-05,5,105.865,4,0.136,0.554,0.0616,Popular
3830,Beyoncé,2022,HEATED,1w7cgGZR86yWz1pA2puVJD,72,6vWDO969PvNqNYHIOW5v0m,0.732,0.000807,1,110.952,4,0.496,0.785,0.0636,Popular
3831,Joji,2022,YUKON (INTERLUDE),5IPl8JpkbtSH1mdyq5ctSx,72,3MZsBdqDrRTJihTHQrO6Dq,0.71,0.0351,6,82.482,4,0.0728,0.736,0.383,Popular
3832,Oxlade,2022,KU LO SA - A COLORS SHOW,2WigMwGJysIh9fRnSJvpjn,81,3WTrdbZU99dgTtt3ZkyamT,0.655,0.0,10,92.9,4,0.793,0.649,0.307,Very Popular
3833,Feid,2022,Prohibidox,3PpWCS95gDUDRPko3u1MZ9,82,2LRoIwlKmHjgvigdNGBHNo,0.801,0.0,1,180.108,4,0.517,0.647,0.0451,Very Popular
3834,Cian Ducrot,2022,I'll Be Waiting,0JIhRhZPF5j5dx0FGqTWxy,81,49jTY62Cpw3RYo4dLuG43W,0.619,0.0,1,155.955,4,0.544,0.509,0.355,Very Popular
3835,Tate McRae,2022,uh oh,6qmvAJSUfVGMubvI2awW7p,73,45dkTj5sMRSjrmBSBeiHym,0.604,2.06e-05,10,174.089,4,0.372,0.625,0.257,Popular
3836,MAX,2022,IT'S YOU (feat. keshi),5SMCxRA6hB2jEhroaYfw6N,76,1bqxdqvUtPWZri43cKHac8,0.368,0.00016,2,90.011,4,0.451,0.697,0.835,Very Popular
3837,Jack Harlow,2022,Churchill Downs (feat. Drake),3EMp20j5E42MxfFbsEsIvD,73,2LIk90788K0zvyj2JJVwkJ,0.522,0.0,11,96.448,4,0.37,0.71,0.615,Popular
3838,Kid Cudi,2022,love.,5XFoaqV1Z8XaLJidchVWhh,69,0fA0VVWsXO9YnASrzqfmYu,0.736,1.66e-05,5,138.501,4,0.344,0.574,0.146,Popular
3839,BTS,2022,Yet To Come,10SRMwb9EuVS1K9rYsBfHQ,80,3Nrfpe0tUJi4K4DXYWgMUX,0.885,0.0,1,172.029,4,0.683,0.559,0.0432,Very Popular
3840,Feid,2022,Ferxxo 100,1sbNEFiURUYfy024cJX8JG,82,2LRoIwlKmHjgvigdNGBHNo,0.562,0.0,8,163.893,4,0.569,0.705,0.257,Very Popular
3841,Ethel Cain,2022,American Teenager,4ltqfN12ohaVZdM6C45gMg,70,0avMDS4HyoCEP6RqZJWpY2,0.748,0.0,4,120.056,4,0.154,0.415,0.00305,Popular
3842,Florida Georgia Line,2022,Up Down,1zQMvZU0A2De2oaYo3DLRE,68,3b8QkneNDz4JHKKKlLgYZg,0.885,0.0,6,129.925,4,0.787,0.588,0.0788,Popular
3843,The Weeknd,2022,Take My Breath,2vgUijXOTRMnWXDtvgMp2b,75,1Xyo4u8uXC1ZmMpatF05PJ,0.769,0.00166,8,121.02,4,0.354,0.698,0.0128,Very Popular
3844,Beyoncé,2022,COZY,0mKGwFMHzTprtS2vpR3b6s,72,6vWDO969PvNqNYHIOW5v0m,0.63,0.00468,7,149.147,5,0.367,0.556,0.000828,Popular
3845,SZA,2022,2AM,3vZGtceCbJVh5aDT4XhE0p,69,7tYKF4w9nC0nq9CsPZTHyP,0.267,0.0,9,83.966,4,0.392,0.504,0.438,Popular
3846,Megan Thee Stallion,2022,Sweetest Pie,7mFj0LlWtEJaEigguaWqYh,75,181bsRPaVXVlUKXrxwZfHK,0.628,0.0,7,123.977,4,0.677,0.814,0.167,Very Popular
3847,Beyoncé,2022,PLASTIC OFF THE SOFA,6ufcuVInt0ocHrUimDjGlb,70,6vWDO969PvNqNYHIOW5v0m,0.712,4.53e-06,1,97.057,4,0.305,0.618,0.14,Popular
3848,Kygo,2022,Woke Up in Love,21H0pUV2uPIPcFnFhgTBjo,75,23fqKkggKUBHNkbKtXEls4,0.585,0.0,2,106.015,4,0.188,0.643,0.225,Very Popular
3849,David Guetta,2022,Crazy What Love Can Do,1WCEAGGRD066z2Q89ObXTq,82,1Cs0zKBU1kc0i8ypK3B9ai,0.713,0.0,4,122.872,4,0.464,0.601,0.0282,Very Popular
3850,Lewis Capaldi,2022,Pointless,4JBiO7wRnE6ueszEUpo347,80,4GNC7GD6oZMSxPGyXy4MNB,0.59,0.0,4,180.449,3,0.278,0.325,0.0686,Very Popular
3851,Tate McRae,2022,she's all i wanna be,7l9IqDtVWJurTvkQHq1BGh,74,45dkTj5sMRSjrmBSBeiHym,0.626,9.02e-06,2,160.118,4,0.619,0.602,0.0129,Popular
3852,Machine Gun Kelly,2022,maybe (feat. Bring Me The Horizon),25wdC7CJmCJPgnKw9rYquJ,74,6TIYQ3jFPwQSRmorSezPxX,0.92,0.0,5,88.014,4,0.537,0.601,0.000735,Popular
3853,The Chainsmokers,2022,High,09AvsbivV1FQBRAEBJh7UL,73,69GGBxA162lTqCwzJG5jLp,0.787,0.0,0,134.981,4,0.525,0.601,0.0492,Popular
3854,Lizzy McAlpine,2022,doomsday,4WjxtORnwPavm5PDsAWJEc,70,1GmsPCcpKgF9OhlNXjOsbS,0.268,0.0,1,134.587,3,0.124,0.404,0.583,Popular
3855,BLACKPINK,2022,Hard to Love,3MJhPqL2IgGs7gHEB2M35q,74,41MozSoPIsD1dJM0CLPjZF,0.768,0.0,5,104.97,4,0.505,0.654,0.00616,Popular
3856,Joji,2022,1AM FREESTYLE,0FqBNLXlTNimxmVRdDMj6b,71,3MZsBdqDrRTJihTHQrO6Dq,0.541,0.00268,0,126.049,4,0.124,0.615,0.748,Popular
3857,Beyoncé,2022,CHURCH GIRL,2mqTtvbKxH7SoEQ2oGAnsA,70,6vWDO969PvNqNYHIOW5v0m,0.919,5.1e-06,2,92.028,4,0.22,0.792,0.0381,Popular
3858,SEVENTEEN,2022,HOT,6I2tqFhk8tq69iursYxuxd,77,7nqOGRxlXj7N2JYbgNEjYH,0.777,2.58e-06,5,111.944,4,0.64,0.765,0.0539,Very Popular
3859,Alok,2022,Deep Down (feat. Never Dull),7MIhUdNJtaOnDmC5nBC1fb,81,0NGAZxHanS9e0iNHpR8f2W,0.818,0.0,0,125.952,4,0.886,0.687,0.0112,Very Popular
3860,The 1975,2022,I'm In Love With You,12g9IeQzX7xECLNxz8dpb5,75,3mIj9lX2MWuHmhNCA7LSCW,0.902,8.74e-05,2,119.008,4,0.913,0.668,0.169,Very Popular
3861,Beyoncé,2022,VIRGO'S GROOVE,0Fl4eWzVaMUOdXcOrj6F1q,70,6vWDO969PvNqNYHIOW5v0m,0.85,1.09e-06,11,107.988,4,0.598,0.683,0.0781,Popular
3862,benny blanco,2022,Bad Decisions (with BTS & Snoop Dogg),0xzI1KAr0Yd9tv8jlIk3sn,79,5CiGnKThu5ctn9pBxv7DGa,0.861,0.0,0,120.048,4,0.955,0.762,0.0185,Very Popular
3863,Drake,2022,I Guess It’s Fuck Me,31bsuKDOzFGzBAoXxtnAJm,69,3TVXtAsR1Inumwj472S9r4,0.34,1.2e-05,7,83.947,4,0.0398,0.385,0.499,Popular
3864,Tyga,2022,Sunshine,54NBD72JXFXzrodbQBSzWh,72,5LHRHt1k9lMyONurDHEdrp,0.647,0.0,7,97.989,4,0.393,0.746,0.0267,Popular
3865,Post Malone,2022,Wrapped Around Your Finger,6Kfoo60npYPdvNxMPMiDpX,72,246dkjvS1zLTtiykXe5h60,0.628,0.0,2,119.966,4,0.539,0.744,0.0493,Popular
3866,ATEEZ,2022,HALAZIA,5cTnKClHyczcUhFT8MKBZe,75,68KmkJeZGfwe1OUaivBa2L,0.884,0.000575,6,171.915,4,0.377,0.482,0.000677,Very Popular
3867,P!nk,2022,Never Gonna Not Dance Again,6sZo5nJIsFWXefRCCexpx0,78,1KCSPY1glIKqW2TotWuXOR,0.802,0.0,5,113.796,4,0.769,0.668,0.0273,Very Popular
3868,Måneskin,2022,THE LONELIEST,1Ame8XTX6QHY0l0ahqUhgv,83,0lAWpj5szCSwM4rUMHYmrr,0.595,0.0,2,129.786,4,0.237,0.519,0.00151,Very Popular
3869,Tyga,2022,Freaky Deaky,3vySEUpD0tc801F2WZDLYw,72,5LHRHt1k9lMyONurDHEdrp,0.653,0.0,2,104.019,4,0.236,0.799,0.019,Popular
3870,Beyoncé,2022,PURE/HONEY,4DByEumlGTZKSzuVEZ35eo,71,6vWDO969PvNqNYHIOW5v0m,0.558,4.8e-05,1,123.973,4,0.453,0.857,0.0122,Popular
3871,Drake,2022,Massive,28JBD8p18xNuOfyV7Cotdn,74,3TVXtAsR1Inumwj472S9r4,0.671,0.0169,4,124.994,3,0.0557,0.499,0.114,Popular
3872,Swedish House Mafia,2022,Heaven Takes You Home (feat. Connie Constance),3nEHrvNNtgLv9rneTAYVr4,78,1h6Cn3P4NGzXbaXidqURXs,0.738,0.00598,0,125.037,4,0.0389,0.665,0.0124,Very Popular
3873,Beyoncé,2022,SUMMER RENAISSANCE,3HyR1j49TY5ACP2lseF1jx,72,6vWDO969PvNqNYHIOW5v0m,0.625,0.0015,1,120.004,4,0.208,0.674,0.0843,Popular
3874,Djo,2022,End of Beginning,3qhlB30KknSejmIvZZLjOD,68,5p9HO3XC5P3BLxJs5Mtrhm,0.454,0.00259,2,159.982,4,0.912,0.689,0.0351,Popular
3875,Beyoncé,2022,THIQUE,1LCm0lFnEsxR2oPqyHLGX9,69,6vWDO969PvNqNYHIOW5v0m,0.536,0.0143,5,128.955,4,0.537,0.823,0.0616,Popular
3876,TOMORROW X TOGETHER,2022,Good Boy Gone Bad,1HsSIPLTQT354yJcQGfEY3,75,0ghlgldX5Dd6720Q3qFyQB,0.695,0.0,1,100.009,4,0.552,0.475,0.0159,Very Popular
3877,Burna Boy,2022,For My Hand (feat. Ed Sheeran),0HaRLPnr887lcQM2YQzkff,80,3wcj11K77LjEY1PkEazffa,0.479,0.000157,9,104.059,4,0.717,0.87,0.161,Very Popular
3878,ENHYPEN,2022,Polaroid Love,5elW2CKSoqjYoJ32AGDxf1,78,5t5FqBwTcgKTaWmfEbwQY9,0.67,0.0,7,138.055,4,0.651,0.738,0.458,Very Popular
3879,Burna Boy,2022,Alone,0AoBY2Y3qs6dtGgOD6c91N,78,3wcj11K77LjEY1PkEazffa,0.659,0.0,4,89.955,4,0.307,0.6,0.176,Very Popular
3880,Charlie Puth,2022,That's Hilarious,0wPKDeY4fZXT6k9bzV0kx0,77,6VuMaDnrHyPL1p4EHjYLi7,0.442,0.0,6,108.038,4,0.546,0.713,0.739,Very Popular
3881,Jack Harlow,2022,Nail Tech,62Yo3FDddWY8ydu6PW2wyz,71,2LIk90788K0zvyj2JJVwkJ,0.557,8.36e-06,1,150.127,4,0.1,0.677,0.00508,Popular
3882,Sabrina Carpenter,2022,emails i can’t send,2qLyo5FeWquE7HBUbcVnEy,71,74KM79TiuVKeVCqs8QtB0B,0.387,0.0,7,86.313,3,0.408,0.515,0.757,Popular
3883,Rex Orange County,2022,AMAZING,3OM6qQmdFV6uy61GIqpRtf,75,7pbDxGE6nQSZVfiFdq9lOL,0.461,0.0,8,123.915,4,0.548,0.719,0.279,Very Popular
3884,Jessie Reyez,2022,FOREVER (with 6LACK),2lVYLiHGIX6GajMqYXF1Un,69,3KedxarmBCyFBevnqQHy3P,0.606,2.03e-05,2,114.009,4,0.484,0.815,0.543,Popular
3885,Shaylen,2022,What If I Don't,6JsDkVknNaXZ6fIl33D30R,66,5wqQVApxKeHbMsfLJTfWMJ,0.806,0.0,4,143.923,4,0.568,0.524,0.0521,Popular
3886,Danny Ocean,2022,Fuera del mercado,1UdzJEpgJxtuXAlCOvD4S0,82,5H1nN1SzW0qNeUEZvuXjAj,0.673,0.0,8,92.06,4,0.266,0.453,0.32,Very Popular
3887,Sam Hunt,2022,Start Nowhere,33bMASZzuBL82YERsMyozx,67,2kucQ9jQwuD8jWdtR9Ef38,0.644,0.0,7,82.962,4,0.372,0.421,0.192,Popular
3888,Jax Jones,2022,Where Did You Go? (feat. MNEK),3sa06xVNmLLYIxdNNmVQN8,80,4Q6nIcaBED8qUel8bBx6Cr,0.782,7.08e-06,7,127.034,4,0.502,0.763,0.182,Very Popular
3889,Stray Kids,2022,Charmer,4QDpsNBlllaLGj8zbF2EE0,73,2dIgFjalVxs4ThymZ67YCE,0.762,1.04e-05,1,90.963,4,0.731,0.786,0.0524,Popular
3890,Orion Sun,2022,dirty dancer,1ciQU7ZQGHq129m3njp9en,68,2efrqekWSHlvhATD50AG3m,0.525,0.0667,7,113.856,4,0.515,0.702,0.376,Popular
3891,NCT DREAM,2022,Candy,27bIik73QCu8Xzt3xpG1bI,78,1gBUSTR3TyDdTVFIaQnc02,0.964,0.0,1,120.008,4,0.836,0.65,0.0538,Very Popular
3892,The Weeknd,2022,Gasoline,3KyKxJ4P3pVCgaZwaq2rUC,70,1Xyo4u8uXC1ZmMpatF05PJ,0.741,0.00206,6,123.006,4,0.31,0.728,0.000582,Popular
3893,The 1975,2022,Oh Caroline,14dJexYlvd3t3XAtD1pYW1,73,3mIj9lX2MWuHmhNCA7LSCW,0.85,4.01e-05,2,96.538,4,0.819,0.646,0.363,Popular
3894,Ovy On The Drums,2022,CHAO BEBE,2caVKAWz7oM5Hw3LDWWVnQ,77,3m5qlPf2OkihLz3dRYnkPA,0.74,7.95e-06,5,117.949,4,0.598,0.869,0.649,Very Popular
3895,BLACKPINK,2022,Tally,0bYVPJvXr8ACmw313cVvhB,72,41MozSoPIsD1dJM0CLPjZF,0.637,0.0,2,129.902,4,0.427,0.688,0.00777,Popular
3896,Stray Kids,2022,"TASTE (Lee Know, Hyunjin, Felix)",05ib88vsMeLfwlAfrZyz99,73,2dIgFjalVxs4ThymZ67YCE,0.623,0.0,6,140.209,4,0.123,0.626,0.0559,Popular
3897,The Weeknd,2022,Best Friends,1E5Xu8dur0fAjSP1VpVhAZ,73,1Xyo4u8uXC1ZmMpatF05PJ,0.564,0.0,4,90.0,4,0.528,0.737,0.436,Popular
3898,Fujii Kaze,2022,Matsuri,7AMGgAPFczs3wJgMqu6Eqi,76,6bDWAcdtVR3WHz2xtiIPUi,0.731,0.0502,1,97.025,4,0.356,0.663,0.00892,Very Popular
3899,Nathan Dawe,2022,21 Reasons (feat. Ella Henderson),1RF02Cf80mTaeNXG2P2boR,81,2gduEC76ry33RVurAvT05p,0.785,5.92e-06,6,123.96,4,0.779,0.621,0.0165,Very Popular
3900,Machine Gun Kelly,2022,ay! (feat. Lil Wayne),1T4tQ4SSagbhAKpvcWg035,69,6TIYQ3jFPwQSRmorSezPxX,0.617,5.92e-05,2,147.002,4,0.491,0.742,0.05,Popular
3901,Giveon,2022,Lie Again,2OTRqsDes7OYRRwbF2JXsa,69,4fxd5Ee7UefO4CUXgwJ7IP,0.36,0.000103,7,126.836,3,0.166,0.576,0.406,Popular
3902,Genevieve Stokes,2022,Habits,4UGvqm3e7UElrrriPtnhwz,72,2uaMjmR0IE0K3oKTQrNZVQ,0.287,6.85e-06,9,82.457,4,0.438,0.663,0.854,Popular
3903,Omar Apollo,2022,Invincible (feat. Daniel Caesar),7jhxagwOk9y1HC5ciRfmkQ,69,5FxD8fkQZ6KcsSYupDVoSO,0.474,0.00426,6,134.89,4,0.262,0.555,0.224,Popular
3904,Tiësto,2022,Hot In It,3Z7CaxQkqbIs1rewKi6v4W,79,2o5jDhtHVPhrJdv3cEQ99Z,0.841,1.33e-06,7,123.045,4,0.717,0.748,0.00445,Very Popular
3905,MoonDeity,2022,WAKE UP!,4B8gtpBuEtU9XUizl6BK2W,78,5ja9cfKWW8Zj9aloyK8WuY,0.617,0.636,0,124.978,4,0.718,0.676,0.000816,Very Popular
3906,Zedd,2022,Make You Say,1elhmWW7Bv0MOQj2gAsyoV,68,2qxJFvFYMEDqd7ui6kSAcq,0.61,0.0,8,128.15,4,0.649,0.687,0.351,Popular
3907,Megan Thee Stallion,2022,Plan B,2PljnVsnl2PRwCvfhbdQup,67,181bsRPaVXVlUKXrxwZfHK,0.522,0.0,8,170.439,4,0.666,0.787,0.0668,Popular
3908,Sech,2022,Foto En Panty,4HehbhlVK81hZT5Yg7QmiR,77,77ziqFxp5gaInVrF2lj4ht,0.892,0.0,4,100.05,4,0.785,0.823,0.176,Very Popular
3909,Bring Me The Horizon,2022,sTraNgeRs,5fpq1wF8xa5tSSlcKHdmGQ,74,1Ffb6ejR6Fe5IamqA5oRUF,0.939,0.0,5,183.147,3,0.526,0.346,0.000231,Popular
3910,Charli XCX,2022,Yuck,5cYEuFqzITZlZzpoR1sHvu,67,25uiPmTg16RbhZWAqwLBy5,0.675,1.51e-06,1,100.939,4,0.886,0.765,0.0585,Popular
3911,girl in red,2022,October Passed Me By,0AjcdGri5vhJsmZnduCEqd,71,3uwAm6vQy7kWPS2bciKWx9,0.367,0.075,0,155.675,4,0.202,0.445,0.761,Popular
3912,MUNA,2022,Silk Chiffon,5ECxiK4Vigo1yRRmAoZc1f,66,6xdRb2GypJ7DqnWAI2mHGn,0.739,0.0,8,97.017,4,0.435,0.622,0.0156,Popular
3913,Omar Apollo,2022,Endlessly,4VUXAoJESfRV3ceUYtzfpQ,67,5FxD8fkQZ6KcsSYupDVoSO,0.687,0.00016,1,192.123,4,0.843,0.59,0.658,Popular
3914,Nicky Youre,2022,Eyes On You,6qItx3M2IZbXBKRnptbnHM,75,7qmpXeNz2ojlMl2EEfkeLs,0.786,0.0,10,131.906,4,0.729,0.729,0.117,Very Popular
3915,Ava Max,2022,Maybe You’re The Problem,0sb8ClU3CLoNblxkpmOKzA,73,4npEfmQ6YuiwW1GpUmaq3F,0.835,0.0,9,166.02,4,0.471,0.53,0.0453,Popular
